Index 1 Population 0 Rate 0.315789 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 0 Population 1 Rate 0.0434783 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -11.9699
Index 2 Population 0 Rate 0.263157 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 1 Population 1 Rate 0.0652171 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -12.4027
Index 3 Population 0 Rate 0.263158 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 1 Population 1 Rate 0.0434782 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -13.4566
Index 4 Population 0 Rate 0.210526 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 2 Population 1 Rate 0.0652172 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -14.5635
Index 5 Population 0 Rate 0.210526 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 2 Population 1 Rate 0.0434779 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -15.6173
Index 6 Population 0 Rate 0.157894 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 3 Population 1 Rate 0.0652174 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -17.1002
Index 7 Population 0 Rate 0.157894 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 3 Population 1 Rate 0.0434784 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -18.154
Index 8 Population 0 Rate 0.105264 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 4 Population 1 Rate 0.0652174 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -19.8725
Index 9 Population 0 Rate 0.105264 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 4 Population 1 Rate 0.0434783 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -20.9263
Index 10 Population 0 Rate 0.0526312 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 5 Population 1 Rate 0.0652173 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -22.7501
Index 11 Population 0 Rate 0.0526314 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 5 Population 1 Rate 0.043478 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -23.8039
Index 12 Population 0 Rate 1.82341e-09 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 6 Population 1 Rate 0.0652004 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -25.1169
Index 13 Population 0 Rate 7.56735e-09 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 6 Population 1 Rate 0.0434774 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -26.1707
Index 0 Population 0 Rate 0.210526 Fixes 0 Provisional 4 4 7 8 9 Removed 0 Population 1 Rate 0.108696 Fixes 4 0 1 2 3 Provisional 1 5 Removed 0 Likelihood -12.1605
Index 1 Population 0 Rate 0.210526 Fixes 0 Provisional 4 4 7 8 9 Removed 0 Population 1 Rate 0.0869565 Fixes 4 0 1 2 3 Provisional 1 5 Removed 1 Likelihood -13.8068
Index 2 Population 0 Rate 0.157895 Fixes 0 Provisional 4 4 7 8 9 Removed 1 Population 1 Rate 0.108695 Fixes 4 0 1 2 3 Provisional 1 5 Removed 0 Likelihood -13.5986
Index 3 Population 0 Rate 0.157895 Fixes 0 Provisional 4 4 7 8 9 Removed 1 Population 1 Rate 0.0869569 Fixes 4 0 1 2 3 Provisional 1 5 Removed 1 Likelihood -15.2449
Index 4 Population 0 Rate 0.105263 Fixes 0 Provisional 4 4 7 8 9 Removed 2 Population 1 Rate 0.108696 Fixes 4 0 1 2 3 Provisional 1 5 Removed 0 Likelihood -15.6777
Index 5 Population 0 Rate 0.105263 Fixes 0 Provisional 4 4 7 8 9 Removed 2 Population 1 Rate 0.0869565 Fixes 4 0 1 2 3 Provisional 1 5 Removed 1 Likelihood -17.324
Index 6 Population 0 Rate 0.052631 Fixes 0 Provisional 4 4 7 8 9 Removed 3 Population 1 Rate 0.108696 Fixes 4 0 1 2 3 Provisional 1 5 Removed 0 Likelihood -18.0445
Index 7 Population 0 Rate 0.0526311 Fixes 0 Provisional 4 4 7 8 9 Removed 3 Population 1 Rate 0.0869561 Fixes 4 0 1 2 3 Provisional 1 5 Removed 1 Likelihood -19.6908
Index 8 Population 0 Rate 2.67487e-09 Fixes 0 Provisional 4 4 7 8 9 Removed 4 Population 1 Rate 0.108696 Fixes 4 0 1 2 3 Provisional 1 5 Removed 0 Likelihood -20.0058
Index 9 Population 0 Rate 1.90292e-09 Fixes 0 Provisional 4 4 7 8 9 Removed 4 Population 1 Rate 0.0869516 Fixes 4 0 1 2 3 Provisional 1 5 Removed 1 Likelihood -21.6521
Index 0 Population 0 Rate 0.31579 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 0 Population 1 Rate 0.0652173 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -10.9161
Index 1 Population 0 Rate 0.31579 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 0 Population 1 Rate 0.0434783 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -11.9699
Index 2 Population 0 Rate 0.263158 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 1 Population 1 Rate 0.0652171 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -12.4027
Index 3 Population 0 Rate 0.263158 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 1 Population 1 Rate 0.0434783 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -13.4566
Index 4 Population 0 Rate 0.210526 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 2 Population 1 Rate 0.0652176 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -14.5635
Index 5 Population 0 Rate 0.210526 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 2 Population 1 Rate 0.0434782 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -15.6173
Index 6 Population 0 Rate 0.157894 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 3 Population 1 Rate 0.0652174 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -17.1002
Index 7 Population 0 Rate 0.157895 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 3 Population 1 Rate 0.0434782 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -18.154
Index 8 Population 0 Rate 0.105264 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 4 Population 1 Rate 0.0652173 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -19.8725
